gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B-cells	Endothelial	Fibroblast	Macrophages	Neuron	RBC	T-cells	Unknown	VSMC
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC035134F18	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC04B354AE3	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0FC645961	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC058845C44	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC09C0B5D08	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC039D075C6	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC04B0064C4	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC052A417CB	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0E0C50FCA	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01E9FAC20	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC061137A41	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC08226CD3B	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0ADD7BEF0	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC083EDDA21	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0CCF30377	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0CE6F5084	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0AD6D8724	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0F300DE24	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC06873D10F	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0E3784FFB	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0D9B795CC	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC04F2478E9	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC02BFEEC8A	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC09938698A	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC06364D669	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC07BE7830D	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0BC542ACC	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0E9C058EB	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC01833C7FC	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0A9EB628A	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC070D5A96F	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC08B2AD7C6	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC0C8B4C056	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC0592EC3D0	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC062C5C6C2	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC058F72F90	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a6b1 complex	CPI-SC0EEF3A379	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a7b1 complex	CPI-SC0A2FE9693	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a8b1 complex	CPI-SC092C3E4DF	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a8b1 complex	CPI-SC01195CB48	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a9b1 complex	CPI-SC01AB9BED7	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a9b1 complex	CPI-SC056BF6CBB	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	a9b1 complex	CPI-SC062D34C2A	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	aVb1 complex	CPI-SC096929DB0	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGB1	P05556	True	ITB1_HUMAN	aVb1 complex	CPI-SC067AD890A	0.231	1.425	1.305	1.474	1.17	0.067	0.847	0.691	1.889
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC07E0348EF	0.001	0.0	0.241	0.0	0.0	0.013	0.0	0.0	0.012
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC05CE52A12	0.001	0.0	0.241	0.0	0.0	0.013	0.0	0.0	0.012
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0F7E26271	0.001	0.0	0.241	0.0	0.0	0.013	0.0	0.0	0.012
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0A8902C85	0.001	0.0	0.241	0.0	0.0	0.013	0.0	0.0	0.012
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0A0532ADC	0.001	0.0	0.241	0.0	0.0	0.013	0.0	0.0	0.012
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CFF5E19D	0.001	0.0	0.241	0.0	0.0	0.013	0.0	0.0	0.012
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0DF641DAA	0.001	0.0	0.241	0.0	0.0	0.013	0.0	0.0	0.012
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC02017BE74	0.001	0.0	0.241	0.0	0.0	0.013	0.0	0.0	0.012
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0861656EC	0.001	0.0	0.241	0.0	0.0	0.013	0.0	0.0	0.012
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC04085F9F9	0.001	0.0	0.241	0.0	0.0	0.013	0.0	0.0	0.012
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0A54B5323	0.001	0.0	0.241	0.0	0.0	0.013	0.0	0.0	0.012
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CA323AE3	0.001	0.0	0.241	0.0	0.0	0.013	0.0	0.0	0.012
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0092846B0	0.001	0.0	0.241	0.0	0.0	0.013	0.0	0.0	0.012
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC08AF9CA91	0.001	0.0	0.241	0.0	0.0	0.013	0.0	0.0	0.012
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC07E958BDE	0.001	0.0	0.241	0.0	0.0	0.013	0.0	0.0	0.012
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC08CC68F11	0.001	0.0	0.241	0.0	0.0	0.013	0.0	0.0	0.012
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CE433AB8	0.001	0.0	0.241	0.0	0.0	0.013	0.0	0.0	0.012
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC03BFF1D95	0.001	0.0	0.241	0.0	0.0	0.013	0.0	0.0	0.012
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC03ADD2063	0.001	0.0	0.241	0.0	0.0	0.013	0.0	0.0	0.012
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0674C647E	0.001	0.0	0.241	0.0	0.0	0.013	0.0	0.0	0.012
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC060984F83	0.001	0.0	0.241	0.0	0.0	0.013	0.0	0.0	0.012
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0014D5A6E	0.001	0.0	0.241	0.0	0.0	0.013	0.0	0.0	0.012
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0B066E03C	0.001	0.0	0.241	0.0	0.0	0.013	0.0	0.0	0.012
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0247E9ADB	0.001	0.0	0.241	0.0	0.0	0.013	0.0	0.0	0.012
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0035F0B0F	0.001	0.0	0.241	0.0	0.0	0.013	0.0	0.0	0.012
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC069F9E62C	0.001	0.0	0.241	0.0	0.0	0.013	0.0	0.0	0.012
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0D2BDC009	0.001	0.0	0.241	0.0	0.0	0.013	0.0	0.0	0.012
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC05F111D21	0.001	0.0	0.241	0.0	0.0	0.013	0.0	0.0	0.012
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC041215790	0.001	0.0	0.241	0.0	0.0	0.013	0.0	0.0	0.012
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC05B2AA866	0.001	0.0	0.241	0.0	0.0	0.013	0.0	0.0	0.012
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0247375A7	0.001	0.0	0.241	0.0	0.0	0.013	0.0	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0B808E56A	0.001	0.298	0.074	0.004	0.322	0.0	0.056	0.0	0.607
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC089D4762F	0.001	0.298	0.074	0.004	0.322	0.0	0.056	0.0	0.607
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F73E9099	0.001	0.298	0.074	0.004	0.322	0.0	0.056	0.0	0.607
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BC63F8C0	0.001	0.298	0.074	0.004	0.322	0.0	0.056	0.0	0.607
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0672FBD31	0.001	0.298	0.074	0.004	0.322	0.0	0.056	0.0	0.607
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0545E2502	0.001	0.298	0.074	0.004	0.322	0.0	0.056	0.0	0.607
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0458F68A5	0.001	0.298	0.074	0.004	0.322	0.0	0.056	0.0	0.607
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC06E5E0C83	0.001	0.298	0.074	0.004	0.322	0.0	0.056	0.0	0.607
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC09FDA4F45	0.001	0.298	0.074	0.004	0.322	0.0	0.056	0.0	0.607
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F4BC2909	0.001	0.298	0.074	0.004	0.322	0.0	0.056	0.0	0.607
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0A8E69BC5	0.001	0.298	0.074	0.004	0.322	0.0	0.056	0.0	0.607
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC05992FDC8	0.001	0.298	0.074	0.004	0.322	0.0	0.056	0.0	0.607
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC069F95780	0.001	0.298	0.074	0.004	0.322	0.0	0.056	0.0	0.607
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0DAD29856	0.001	0.298	0.074	0.004	0.322	0.0	0.056	0.0	0.607
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC02F06FF62	0.001	0.298	0.074	0.004	0.322	0.0	0.056	0.0	0.607
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EC572716	0.001	0.298	0.074	0.004	0.322	0.0	0.056	0.0	0.607
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F8D27FBC	0.001	0.298	0.074	0.004	0.322	0.0	0.056	0.0	0.607
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EA3FC100	0.001	0.298	0.074	0.004	0.322	0.0	0.056	0.0	0.607
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC07FB88720	0.001	0.298	0.074	0.004	0.322	0.0	0.056	0.0	0.607
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BD4C290F	0.001	0.298	0.074	0.004	0.322	0.0	0.056	0.0	0.607
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC053BBE2B1	0.001	0.298	0.074	0.004	0.322	0.0	0.056	0.0	0.607
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0DA5EFA18	0.001	0.298	0.074	0.004	0.322	0.0	0.056	0.0	0.607
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F590482E	0.001	0.298	0.074	0.004	0.322	0.0	0.056	0.0	0.607
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BA41B0D3	0.001	0.298	0.074	0.004	0.322	0.0	0.056	0.0	0.607
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0FF018913	0.001	0.298	0.074	0.004	0.322	0.0	0.056	0.0	0.607
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC08BF895FC	0.001	0.298	0.074	0.004	0.322	0.0	0.056	0.0	0.607
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0D7F33CFB	0.001	0.298	0.074	0.004	0.322	0.0	0.056	0.0	0.607
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EACF2D60	0.001	0.298	0.074	0.004	0.322	0.0	0.056	0.0	0.607
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC004A436C5	0.001	0.298	0.074	0.004	0.322	0.0	0.056	0.0	0.607
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC08AA91C84	0.001	0.298	0.074	0.004	0.322	0.0	0.056	0.0	0.607
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EAF80261	0.001	0.298	0.074	0.004	0.322	0.0	0.056	0.0	0.607
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC05D87F723	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0606C6896	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01EA4FF6B	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC054484F7B	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC02392F4AF	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01FFC9392	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0CA7B34A5	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC07222A428	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0FBFA176B	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08D8A859F	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0814068D9	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0E4E54E13	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC035134F18	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC04B354AE3	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0FC645961	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC058845C44	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC09C0B5D08	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC039D075C6	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC04B0064C4	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC052A417CB	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0E0C50FCA	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01E9FAC20	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC061137A41	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08226CD3B	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0ADD7BEF0	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC083EDDA21	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0CCF30377	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0CE6F5084	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0AD6D8724	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0F300DE24	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC06873D10F	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0E3784FFB	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0D9B795CC	0.0	0.009	0.06	0.0	0.024	0.0	0.014	0.0	0.003
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC04F2478E9	0.007	0.061	0.004	0.0	0.077	0.0	0.006	0.0	0.01
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC02BFEEC8A	0.007	0.061	0.004	0.0	0.077	0.0	0.006	0.0	0.01
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC09938698A	0.007	0.061	0.004	0.0	0.077	0.0	0.006	0.0	0.01
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC06364D669	0.418	0.033	0.024	1.21	0.103	0.077	0.66	0.824	0.069
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC07BE7830D	0.418	0.033	0.024	1.21	0.103	0.077	0.66	0.824	0.069
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0BC542ACC	0.418	0.033	0.024	1.21	0.103	0.077	0.66	0.824	0.069
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0E9C058EB	0.418	0.033	0.024	1.21	0.103	0.077	0.66	0.824	0.069
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC01833C7FC	0.418	0.033	0.024	1.21	0.103	0.077	0.66	0.824	0.069
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0A9EB628A	0.418	0.033	0.024	1.21	0.103	0.077	0.66	0.824	0.069
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC070D5A96F	0.418	0.033	0.024	1.21	0.103	0.077	0.66	0.824	0.069
ITGA4	P13612	True	ITA4_HUMAN	a4b7 complex	CPI-SC0B4D7E0FF	0.418	0.033	0.024	1.21	0.103	0.077	0.66	0.824	0.069
ITGA4	P13612	True	ITA4_HUMAN	a4b7 complex	CPI-SC08E97F7CA	0.418	0.033	0.024	1.21	0.103	0.077	0.66	0.824	0.069
ITGA4	P13612	True	ITA4_HUMAN	a4b7 complex	CPI-SC098B43B5A	0.418	0.033	0.024	1.21	0.103	0.077	0.66	0.824	0.069
ITGB7	P26010	True	ITB7_HUMAN	a4b7 complex	CPI-SC0B4D7E0FF	0.152	0.007	0.021	0.431	0.026	0.019	0.275	0.222	0.026
ITGB7	P26010	True	ITB7_HUMAN	a4b7 complex	CPI-SC08E97F7CA	0.152	0.007	0.021	0.431	0.026	0.019	0.275	0.222	0.026
ITGB7	P26010	True	ITB7_HUMAN	a4b7 complex	CPI-SC098B43B5A	0.152	0.007	0.021	0.431	0.026	0.019	0.275	0.222	0.026
ITGB7	P26010	True	ITB7_HUMAN	aEb7 complex	CPI-SC007890A1C	0.152	0.007	0.021	0.431	0.026	0.019	0.275	0.222	0.026
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC08B2AD7C6	0.002	0.301	0.112	0.06	0.0	0.0	0.001	0.0	0.033
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC0C8B4C056	0.002	0.301	0.112	0.06	0.0	0.0	0.001	0.0	0.033
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC0592EC3D0	0.002	0.301	0.112	0.06	0.0	0.0	0.001	0.0	0.033
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC062C5C6C2	0.002	0.301	0.112	0.06	0.0	0.0	0.001	0.0	0.033
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC058F72F90	0.002	0.301	0.112	0.06	0.0	0.0	0.001	0.0	0.033
ITGA6	P23229	True	ITA6_HUMAN	a6b1 complex	CPI-SC0EEF3A379	0.04	0.551	0.05	0.022	0.887	0.003	0.082	0.131	0.045
ITGA6	P23229	True	ITA6_HUMAN	a6b4 complex	CPI-SC0E5218AA4	0.04	0.551	0.05	0.022	0.887	0.003	0.082	0.131	0.045
ITGA6	P23229	True	ITA6_HUMAN	a6b4 complex	CPI-SC0A68C5F13	0.04	0.551	0.05	0.022	0.887	0.003	0.082	0.131	0.045
ITGB4	P16144	True	ITB4_HUMAN	a6b4 complex	CPI-SC0E5218AA4	0.003	0.417	0.073	0.013	2.145	0.0	0.005	0.0	0.025
ITGB4	P16144	True	ITB4_HUMAN	a6b4 complex	CPI-SC0A68C5F13	0.003	0.417	0.073	0.013	2.145	0.0	0.005	0.0	0.025
ITGA7	Q13683	True	ITA7_HUMAN	a7b1 complex	CPI-SC0A2FE9693	0.002	0.0	0.011	0.0	0.464	0.0	0.003	0.018	0.779
ITGA8	P53708	True	ITA8_HUMAN	a8b1 complex	CPI-SC092C3E4DF	0.0	0.122	0.008	0.005	0.0	0.0	0.003	0.0	0.061
ITGA8	P53708	True	ITA8_HUMAN	a8b1 complex	CPI-SC01195CB48	0.0	0.122	0.008	0.005	0.0	0.0	0.003	0.0	0.061
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC01AB9BED7	0.001	0.09	0.01	0.005	0.0	0.0	0.001	0.0	0.0
