id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	B-cells|B-cells	B-cells|Endothelial	B-cells|Fibroblast	B-cells|Macrophages	B-cells|Neuron	B-cells|RBC	B-cells|T-cells	B-cells|Unknown	B-cells|VSMC	Endothelial|B-cells	Endothelial|Endothelial	Endothelial|Fibroblast	Endothelial|Macrophages	Endothelial|Neuron	Endothelial|RBC	Endothelial|T-cells	Endothelial|Unknown	Endothelial|VSMC	Fibroblast|B-cells	Fibroblast|Endothelial	Fibroblast|Fibroblast	Fibroblast|Macrophages	Fibroblast|Neuron	Fibroblast|RBC	Fibroblast|T-cells	Fibroblast|Unknown	Fibroblast|VSMC	Macrophages|B-cells	Macrophages|Endothelial	Macrophages|Fibroblast	Macrophages|Macrophages	Macrophages|Neuron	Macrophages|RBC	Macrophages|T-cells	Macrophages|Unknown	Macrophages|VSMC	Neuron|B-cells	Neuron|Endothelial	Neuron|Fibroblast	Neuron|Macrophages	Neuron|Neuron	Neuron|RBC	Neuron|T-cells	Neuron|Unknown	Neuron|VSMC	RBC|B-cells	RBC|Endothelial	RBC|Fibroblast	RBC|Macrophages	RBC|Neuron	RBC|RBC	RBC|T-cells	RBC|Unknown	RBC|VSMC	T-cells|B-cells	T-cells|Endothelial	T-cells|Fibroblast	T-cells|Macrophages	T-cells|Neuron	T-cells|RBC	T-cells|T-cells	T-cells|Unknown	T-cells|VSMC	Unknown|B-cells	Unknown|Endothelial	Unknown|Fibroblast	Unknown|Macrophages	Unknown|Neuron	Unknown|RBC	Unknown|T-cells	Unknown|Unknown	Unknown|VSMC	VSMC|B-cells	VSMC|Endothelial	VSMC|Fibroblast	VSMC|Macrophages	VSMC|Neuron	VSMC|RBC	VSMC|T-cells	VSMC|Unknown	VSMC|VSMC
CPI-CS046B3C139	ACVR_1A2A receptor_BMP7	complex:ACVR_1A2A receptor	simple:P18075		BMP7	True	True	False	curated	False	0.001	0.0	0.014	0.0	0.0	0.005	0.016	0.009	0.002	0.097	0.0	0.11	0.0	0.0	0.101	0.113	0.105	0.098	0.103	0.0	0.116	0.0	0.0	0.107	0.119	0.111	0.104	0.008	0.0	0.021	0.0	0.0	0.012	0.023	0.016	0.009	0.038	0.0	0.051	0.0	0.0	0.042	0.054	0.046	0.039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.014	0.0	0.0	0.005	0.017	0.01	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049	0.0	0.062	0.0	0.0	0.053	0.065	0.057	0.05
CPI-CS0288D901D	ACVR_1A2B receptor_BMP7	complex:ACVR_1A2B receptor	simple:P18075		BMP7	True	True	False	curated	False	0.001	0.0	0.014	0.0	0.0	0.005	0.016	0.009	0.002	0.008	0.0	0.02	0.0	0.0	0.011	0.023	0.016	0.008	0.008	0.0	0.021	0.0	0.0	0.012	0.023	0.016	0.009	0.012	0.0	0.024	0.0	0.0	0.015	0.027	0.02	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.014	0.0	0.0	0.005	0.017	0.009	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.026	0.0	0.0	0.017	0.029	0.021	0.014
CPI-CS05EAF93CC	BMPR1A_BMPR2_BMP7	complex:BMPR1A_BMPR2	simple:P18075		BMP7	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.103	0.0	0.0	0.094	0.105	0.098	0.091	0.002	0.0	0.015	0.0	0.0	0.006	0.017	0.01	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.014	0.0	0.0	0.005	0.016	0.009	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.073	0.0	0.085	0.0	0.0	0.076	0.088	0.081	0.074
CPI-CS0D35E69F6	BMR1A_ACR2A_BMP7	complex:BMR1A_ACR2A	simple:P18075		BMP7	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.103	0.0	0.0	0.094	0.105	0.098	0.091	0.002	0.0	0.015	0.0	0.0	0.006	0.017	0.01	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.014	0.0	0.0	0.005	0.016	0.009	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.073	0.0	0.085	0.0	0.0	0.076	0.088	0.081	0.074
CPI-CS0C99F8D96	BMR1A_AVR2B_BMP7	complex:BMR1A_AVR2B	simple:P18075		BMP7	True	True	False	curated	False	0.001	0.0	0.014	0.0	0.0	0.005	0.016	0.009	0.002	0.008	0.0	0.02	0.0	0.0	0.011	0.023	0.016	0.008	0.008	0.0	0.021	0.0	0.0	0.012	0.023	0.016	0.009	0.012	0.0	0.024	0.0	0.0	0.015	0.027	0.02	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.014	0.0	0.0	0.005	0.017	0.009	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.026	0.0	0.0	0.017	0.029	0.021	0.014
CPI-CS0E1BF543E	ACVR1_BMPR2_BMP5	complex:ACVR1_BMPR2	simple:P22003		BMP5	True	True	False	curated	False	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.076	0.0	0.0	0.098	0.0	0.0	0.0	0.0	0.0	0.172	0.0	0.0	0.104	0.0	0.0	0.0	0.0	0.0	0.178	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.039	0.0	0.0	0.0	0.0	0.0	0.113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.124
CPI-CS0EC80CA59	ACVR_1A2A receptor_BMP5	complex:ACVR_1A2A receptor	simple:P22003		BMP5	True	True	False	curated	False	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.076	0.0	0.0	0.098	0.0	0.0	0.0	0.0	0.0	0.172	0.0	0.0	0.104	0.0	0.0	0.0	0.0	0.0	0.178	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.039	0.0	0.0	0.0	0.0	0.0	0.113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.124
CPI-CS0FCC00896	ACVR_1A2B receptor_BMP5	complex:ACVR_1A2B receptor	simple:P22003		BMP5	True	True	False	curated	False	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.076	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.082	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.088
CPI-CS046BCFC6F	BMPR1A_BMPR2_BMP5	complex:BMPR1A_BMPR2	simple:P22003		BMP5	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.091	0.0	0.0	0.0	0.0	0.0	0.165	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.074	0.0	0.0	0.0	0.0	0.0	0.148
CPI-CS047EE9E03	BMR1A_ACR2A_BMP5	complex:BMR1A_ACR2A	simple:P22003		BMP5	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.091	0.0	0.0	0.0	0.0	0.0	0.165	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.074	0.0	0.0	0.0	0.0	0.0	0.148
CPI-CS0CA393CC5	BMR1A_AVR2B_BMP5	complex:BMR1A_AVR2B	simple:P22003		BMP5	True	True	False	curated	False	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.076	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.082	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.088
CPI-CS0C16967C6	ACVR1_BMPR2_BMP6	complex:ACVR1_BMPR2	simple:P22004		BMP6	True	True	False	curated	False	0.0	0.005	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.102	0.098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.108	0.104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.053	0.05	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0FFBA02F8	ACVR_1A2A receptor_BMP6	complex:ACVR_1A2A receptor	simple:P22004		BMP6	True	True	False	curated	False	0.0	0.005	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.102	0.098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.108	0.104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.053	0.05	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS02AEFFE28	ACVR_1A2B receptor_BMP6	complex:ACVR_1A2B receptor	simple:P22004		BMP6	True	True	False	curated	False	0.0	0.005	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.014	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0F6CFB979	BMPR1A_BMPR2_BMP6	complex:BMPR1A_BMPR2	simple:P22004		BMP6	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.094	0.091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.074	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0247DA882	BMR1A_ACR2A_BMP6	complex:BMR1A_ACR2A	simple:P22004		BMP6	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.094	0.091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.074	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS076E1A639	BMR1A_AVR2B_BMP6	complex:BMR1A_AVR2B	simple:P22004		BMP6	True	True	False	curated	False	0.0	0.005	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.014	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS091BF99D0	ACVR_1A2A receptor_INHBA	complex:ACVR_1A2A receptor	simple:P08476		INHBA	True	True	False	curated	False	0.001	0.046	0.016	0.0	0.0	0.0	0.002	0.0	0.014	0.097	0.143	0.112	0.0	0.0	0.0	0.098	0.0	0.11	0.103	0.149	0.118	0.0	0.0	0.0	0.104	0.0	0.116	0.008	0.053	0.023	0.0	0.0	0.0	0.009	0.0	0.021	0.038	0.083	0.053	0.0	0.0	0.0	0.039	0.0	0.051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.047	0.017	0.0	0.0	0.0	0.002	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049	0.094	0.064	0.0	0.0	0.0	0.05	0.0	0.062
CPI-CS04DD927C9	ACVR_1A2B receptor_INHBA	complex:ACVR_1A2B receptor	simple:P08476		INHBA	True	True	False	curated	False	0.001	0.046	0.016	0.0	0.0	0.0	0.002	0.0	0.014	0.007	0.053	0.023	0.0	0.0	0.0	0.008	0.0	0.021	0.008	0.053	0.023	0.0	0.0	0.0	0.009	0.0	0.021	0.012	0.057	0.027	0.0	0.0	0.0	0.013	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.047	0.016	0.0	0.0	0.0	0.002	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.059	0.028	0.0	0.0	0.0	0.014	0.0	0.027
CPI-CS0533A30DC	ACVR_1B2A receptor_INHBA	complex:ACVR_1B2A receptor	simple:P08476		INHBA	True	True	False	curated	False	0.005	0.05	0.02	0.0	0.0	0.0	0.006	0.0	0.018	0.023	0.068	0.038	0.0	0.0	0.0	0.024	0.0	0.036	0.041	0.086	0.056	0.0	0.0	0.0	0.042	0.0	0.054	0.012	0.057	0.027	0.0	0.0	0.0	0.013	0.0	0.025	0.045	0.091	0.061	0.0	0.0	0.0	0.046	0.0	0.059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.056	0.026	0.0	0.0	0.0	0.012	0.0	0.024	0.026	0.071	0.041	0.0	0.0	0.0	0.027	0.0	0.039	0.023	0.068	0.038	0.0	0.0	0.0	0.024	0.0	0.036
CPI-CS073233FCC	ACVR_1A2A receptor_INHBB	complex:ACVR_1A2A receptor	simple:P09529		INHBB	True	True	False	curated	False	0.001	0.062	0.008	0.0	0.0	0.0	0.001	0.0	0.0	0.097	0.158	0.104	0.0	0.0	0.0	0.097	0.0	0.0	0.103	0.164	0.11	0.0	0.0	0.0	0.103	0.0	0.0	0.008	0.068	0.015	0.0	0.0	0.0	0.008	0.0	0.0	0.038	0.099	0.045	0.0	0.0	0.0	0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.062	0.008	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049	0.11	0.056	0.0	0.0	0.0	0.049	0.0	0.0
CPI-CS048465560	ACVR_1A2B receptor_INHBB	complex:ACVR_1A2B receptor	simple:P09529		INHBB	True	True	False	curated	False	0.001	0.062	0.008	0.0	0.0	0.0	0.001	0.0	0.0	0.007	0.068	0.014	0.0	0.0	0.0	0.007	0.0	0.0	0.008	0.068	0.015	0.0	0.0	0.0	0.008	0.0	0.0	0.012	0.072	0.018	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.062	0.008	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.074	0.02	0.0	0.0	0.0	0.013	0.0	0.0
CPI-CS02899BF8B	ACVR_1B2A receptor_INHBB	complex:ACVR_1B2A receptor	simple:P09529		INHBB	True	True	False	curated	False	0.005	0.065	0.012	0.0	0.0	0.0	0.005	0.0	0.0	0.023	0.084	0.03	0.0	0.0	0.0	0.023	0.0	0.0	0.041	0.101	0.048	0.0	0.0	0.0	0.041	0.0	0.0	0.012	0.073	0.019	0.0	0.0	0.0	0.012	0.0	0.0	0.045	0.106	0.052	0.0	0.0	0.0	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.072	0.018	0.0	0.0	0.0	0.011	0.0	0.0	0.026	0.086	0.033	0.0	0.0	0.0	0.026	0.0	0.0	0.023	0.083	0.03	0.0	0.0	0.0	0.023	0.0	0.0
CPI-CS0E4E75E3B	BMPR1A_BMPR2_BMP2	complex:BMPR1A_BMPR2	simple:P12643		BMP2	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.105	0.109	0.099	0.0	0.0	0.092	0.0	0.251	0.002	0.017	0.021	0.011	0.0	0.0	0.004	0.0	0.163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.016	0.021	0.011	0.0	0.0	0.003	0.0	0.163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.073	0.087	0.092	0.082	0.0	0.0	0.075	0.0	0.234
CPI-CS075442484	BMR1A_ACR2A_BMP2	complex:BMR1A_ACR2A	simple:P12643		BMP2	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.105	0.109	0.099	0.0	0.0	0.092	0.0	0.251	0.002	0.017	0.021	0.011	0.0	0.0	0.004	0.0	0.163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.016	0.021	0.011	0.0	0.0	0.003	0.0	0.163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.073	0.087	0.092	0.082	0.0	0.0	0.075	0.0	0.234
CPI-CS0BE59B43E	BMR1A_AVR2B_BMP2	complex:BMR1A_AVR2B	simple:P12643		BMP2	True	True	False	curated	False	0.001	0.016	0.021	0.011	0.0	0.0	0.004	0.0	0.163	0.007	0.022	0.027	0.017	0.0	0.0	0.01	0.0	0.169	0.008	0.023	0.027	0.017	0.0	0.0	0.01	0.0	0.169	0.012	0.026	0.031	0.021	0.0	0.0	0.014	0.0	0.173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.016	0.021	0.011	0.0	0.0	0.004	0.0	0.163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.028	0.033	0.023	0.0	0.0	0.016	0.0	0.175
CPI-CS0E54FF657	BMPR1A_BMPR2_BMP4	complex:BMPR1A_BMPR2	simple:P12644		BMP4	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.189	0.34	0.0	0.0	0.0	0.091	0.0	0.091	0.002	0.101	0.252	0.0	0.0	0.0	0.003	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.1	0.251	0.0	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.073	0.172	0.322	0.0	0.0	0.0	0.074	0.0	0.074
CPI-CS012D15A88	BMR1A_ACR2A_BMP4	complex:BMR1A_ACR2A	simple:P12644		BMP4	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.189	0.34	0.0	0.0	0.0	0.091	0.0	0.091	0.002	0.101	0.252	0.0	0.0	0.0	0.003	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.1	0.251	0.0	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.073	0.172	0.322	0.0	0.0	0.0	0.074	0.0	0.074
CPI-CS0BCDC40FC	BMR1A_AVR2B_BMP4	complex:BMR1A_AVR2B	simple:P12644		BMP4	True	True	False	curated	False	0.001	0.1	0.251	0.0	0.0	0.0	0.002	0.0	0.002	0.008	0.107	0.257	0.0	0.0	0.0	0.009	0.0	0.008	0.008	0.107	0.258	0.0	0.0	0.0	0.009	0.0	0.009	0.012	0.111	0.261	0.0	0.0	0.0	0.013	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.101	0.251	0.0	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.113	0.263	0.0	0.0	0.0	0.014	0.0	0.014
CPI-CS0B9A4CA4D	BMPR1A_BMPR2_GDF6	complex:BMPR1A_BMPR2	simple:Q6KF10		GDF6	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.094	0.136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.118	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS04C402DFB	BMR1A_ACR2A_GDF6	complex:BMR1A_ACR2A	simple:Q6KF10		GDF6	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.094	0.136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.118	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0546460D1	BMR1A_AVR2B_GDF6	complex:BMR1A_AVR2B	simple:Q6KF10		GDF6	True	True	False	curated	False	0.0	0.005	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.059	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS04F78ACD6	ACVR_1B2A receptor_GDF11	complex:ACVR_1B2A receptor	simple:O95390		GDF11	True	True	False	curated	False	0.009	0.012	0.029	0.0	0.059	0.0	0.01	0.011	0.099	0.027	0.03	0.048	0.0	0.077	0.0	0.028	0.029	0.117	0.045	0.048	0.065	0.0	0.095	0.0	0.046	0.046	0.134	0.016	0.019	0.036	0.0	0.066	0.0	0.017	0.018	0.106	0.049	0.053	0.07	0.0	0.1	0.0	0.05	0.051	0.139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.018	0.035	0.0	0.065	0.0	0.016	0.017	0.105	0.03	0.033	0.05	0.0	0.08	0.0	0.031	0.032	0.12	0.027	0.03	0.047	0.0	0.077	0.0	0.028	0.029	0.116
